<<<<<<< HEAD
0.815,0.222021,3784
0.848333,0.1331,3387
0.849167,0.131221,3285
0.83,0.169171,3606
0.743333,0.0908083,3840
0.771667,0.200258,4590
0.775,0.183463,4656
0.779167,0.178479,4390
0.838333,0.174138,3846
0.804167,0.168537,4475
0.805833,0.164813,4302
0.771667,0.156717,4266
0.783333,0.20585,4845
0.731667,0.135583,3574
0.71,0.19715,4576
0.710833,0.184696,4866
0.716667,0.22825,4294
0.7425,0.201487,3785
0.765,0.192175,4326
0.775,0.151121,4602
0.766667,0.200258,4780
0.7175,0.164796,4792
0.708333,0.125621,4905
0.685833,0.211454,4150
0.676667,0.222633,3820
0.665833,0.208954,4338
0.700833,0.236329,4725
0.723333,0.143667,4694
0.711667,0.233208,3805
0.685,0.139308,4153
0.6975,0.104467,5191
0.710833,0.248754,3873
0.691667,0.27675,4758
0.640833,0.146763,5895
0.673333,0.253108,5130
0.684167,0.210833,3542
0.7,0.0839625,4661
0.68,0.375617,1115
0.707059,0.304659,4334
0.636667,0.159825,4634
0.639167,0.125008,5204
0.656667,0.0833333,5058
0.655,0.141796,5115
0.643333,0.139929,4727
0.669167,0.185325,4484
0.709167,0.206467,4940
0.673333,0.212696,3351
0.54,0.343943,2710
0.599167,0.0970208,1996
0.633913,0.192748,1842
0.65,0.124379,3544
0.66,0.153608,5345
0.653333,0.115054,5046
0.644348,0.088913,4713
0.650833,0.141804,4763
0.673333,0.1673,4785
0.5775,0.271146,3659
0.469167,0.164183,4760
0.491667,0.189675,4511
0.5075,0.178483,4274
0.549167,0.151742,4539
0.561667,0.134954,3641
0.595,0.0964042,4352
0.628333,0.128125,4795
0.609167,0.0783667,2395
0.606667,0.0783833,5423
0.634167,0.0503792,5010
0.649167,0.1107,4630
0.636667,0.118171,4120
0.635,0.148629,3907
0.616667,0.172883,4839
0.564167,0.206475,5202
0.41,0.292296,2429
0.356667,0.222013,2918
0.384167,0.0833458,3570
0.484167,0.205854,4456
0.538333,0.17725,4826
0.494167,0.134954,4765
0.510833,0.0223917,4985
0.521667,0.0454042,5409
0.540833,0.06345,5511
0.570833,0.0423042,5117
0.566667,0.143042,4563
0.543333,0.24815,2416
0.589167,0.141787,2913
0.550833,0.223883,3644
0.506667,0.258083,5217
0.511667,0.281717,5041
0.534167,0.175379,4570
0.5325,0.110087,4748
0.541739,0.243339,2424
0.475833,0.422275,4195
0.4275,0.221396,4304
0.4225,0.0926667,4308
0.421667,0.0995125,4381
0.463333,0.118792,4187
0.471667,0.166658,4687
0.484167,0.148642,3894
0.47,0.197763,2659
0.330833,0.229479,3747
0.254167,0.351371,627
0.319167,0.176617,3331
0.34,0.10635,3669
0.400833,0.135571,4068
0.3775,0.0820917,4186
0.408333,0.136817,3974
0.403333,0.271779,4046
0.326667,0.189062,3926
0.348333,0.0920542,3649
0.395,0.057225,4035
0.408333,0.0690375,4205
0.4,0.0621958,4109
0.38,0.189067,2933
0.324167,0.314675,3368
0.356667,0.212062,4067
0.440833,0.281721,3717
0.53,0.306596,4486
0.53,0.199633,4195
0.456667,0.136829,1817
0.341667,0.305362,3053
0.274167,0.168533,3392
0.329167,0.224496,3663
0.463333,0.18595,3520
0.4475,0.138054,2765
0.416667,0.118792,1607
0.440833,0.335825,2566
0.373333,0.167304,1495
0.375,0.0988958,2792
0.375833,0.0684208,3068
0.459167,0.208954,3071
0.503478,0.142122,3867
0.458333,0.258092,2914
0.325,0.271158,3613
0.3125,0.220158,3727
0.314167,0.100754,3940
0.299167,0.0957833,3614
0.330833,0.0839583,3485
0.385833,0.0622083,3811
0.4625,0.232583,2594
0.41,0.266175,705
0.265833,0.240058,3322
0.290833,0.0827167,3620
0.275,0.233221,3190
0.220833,0.0665417,2743
0.238333,0.06345,3310
0.2825,0.14055,3523
0.3175,0.0609583,3740
0.4225,0.268042,3709
0.375,0.260575,3577
0.258333,0.243167,2739
0.238333,0.169779,2431
0.276667,0.172896,3403
0.385833,0.0615708,3750
0.428333,0.2214,2660
0.423333,0.047275,3068
0.373333,0.274246,2209
0.3025,0.190304,1011
0.274783,0.155091,754
0.321739,0.239465,1317
0.325,0.18845,1162
0.29913,0.293961,2302
0.248333,0.119412,2423
0.311667,0.134337,2999
0.41,0.220154,2485
0.37,0.192167,2294
0.273043,0.329665,1951
0.15,0.365671,2236
0.1075,0.1847,2368
0.265833,0.129987,3272
0.334167,0.167908,4098
0.393333,0.174758,4521
0.3375,0.191542,3425
0.224167,0.0989,2376
0.308696,0.187552,3598
0.274167,0.131221,2177
0.3825,0.180967,4097
0.274167,0.378108,3214
0.18,0.187183,2493
0.166667,0.251258,2311
0.19,0.231358,2298
0.373043,0.34913,2935
0.303333,0.415429,3376
0.19,0.220158,3292
0.2175,0.20275,3163
0.173333,0.222642,1301
0.1625,0.199638,1977
0.218333,0.110708,2432
0.3425,0.123767,4339
0.294167,0.161071,4270
0.341667,0.0733958,4075
0.425,0.342667,3456
0.315833,0.210829,4023
0.2825,0.24005,3243
0.269167,0.215792,3624
0.39,0.261817,4509
0.469167,0.189067,4579
0.399167,0.187187,3761
0.313333,0.178496,4151
0.264167,0.121896,2832
0.265833,0.175996,2947
0.282609,0.1538,3784
0.354167,0.147379,4375
0.256667,0.133721,2802
0.265,0.194037,3830
0.280833,0.116929,3831
0.224167,0.289796,2169
0.1275,0.409212,1529
0.2225,0.167283,3422
0.319167,0.141179,3922
0.348333,0.1816,4169
0.316667,0.091425,3005
0.343333,0.205846,4154
0.346667,0.190929,4318
0.28,0.253112,2689
0.28,0.229083,3129
0.287826,0.205717,3777
0.395833,0.234471,4773
0.454167,0.190913,5062
0.4075,0.237567,3487
0.290833,0.421642,2732
0.279167,0.205229,3389
0.366667,0.268033,4322
0.359167,0.193417,4363
0.344348,0.179117,1834
0.485833,0.226987,4990
0.353333,0.144904,3194
0.414167,0.161079,4066
0.325833,0.334571,3423
0.243333,0.228858,3333
0.258333,0.200875,3956
0.404167,0.345779,4916
0.5275,0.441563,5382
0.410833,0.4148,4569
0.2875,0.22575,4118
0.361739,0.222587,4911
0.466667,0.207713,5298
0.565,0.23695,5847
0.5725,0.115062,6312
0.5575,0.149883,6192
0.435833,0.113192,4378
0.514167,0.110704,7836
0.4725,0.126883,5892
0.545,0.162317,6153
0.560833,0.121271,6093
0.531667,0.0895583,6230
0.554167,0.117562,6871
0.601667,0.1163,8362
0.5025,0.192783,3372
0.4375,0.220775,4996
0.445833,0.386821,5558
0.323333,0.187192,5102
0.484167,0.291671,5698
0.494167,0.31965,6133
0.37,0.138067,5459
0.424167,0.250617,6235
0.425833,0.172267,6041
0.433913,0.312139,5936
0.466667,0.100133,6772
0.541667,0.180975,6436
0.435,0.219529,6457
0.403333,0.300388,6460
0.4375,0.274871,6857
0.5,0.232596,5169
0.489167,0.358196,5585
0.446667,0.249375,5918
0.348696,0.295274,4862
0.3975,0.290429,5409
0.4425,0.155471,6398
0.495,0.190917,7460
0.606667,0.225129,7132
0.664167,0.284829,6370
0.608333,0.273629,6691
0.463333,0.167912,4367
0.498333,0.0659292,6565
0.526667,0.149871,7290
0.57,0.283587,6624
0.396667,0.344546,1027
0.321667,0.303496,3214
0.413333,0.249383,5633
0.476667,0.118792,6196
0.498333,0.176625,5026
0.4575,0.347633,6233
0.376667,0.129975,4220
0.458333,0.116908,6304
0.464167,0.171638,5572
0.613333,0.156096,5740
0.564167,0.138058,6169
0.56,0.133696,6421
0.6275,0.162938,6296
0.621667,0.152992,6883
0.5625,0.149879,6359
0.5375,0.230721,6273
0.581667,0.296029,5728
0.575,0.216412,4717
0.505833,0.314063,6572
0.533333,0.236937,7030
0.564167,0.123133,7429
0.6125,0.225117,6118
0.573333,0.212692,2843
0.611667,0.147392,5115
0.636667,0.122512,7424
0.593333,0.229475,7384
0.564167,0.136817,7639
0.6,0.083975,8294
0.620833,0.254367,7129
0.598333,0.233204,4359
0.615,0.118167,6073
0.621667,0.102,5260
0.655,0.172896,6770
0.68,0.14055,6734
0.6925,0.198992,6536
0.69,0.215171,6591
0.7125,0.196521,6043
0.7225,0.2954,5743
0.656667,0.134329,6855
0.68,0.195279,7338
0.654167,0.237563,4127
0.583333,0.186562,8120
0.6025,0.184087,7641
0.5975,0.284833,6998
0.540833,0.209575,7001
0.554167,0.077125,7055
0.6025,0.15735,7494
0.649167,0.175383,7736
0.710833,0.144287,7498
0.726667,0.133721,6598
0.720833,0.207713,6664
0.653333,0.214546,4972
0.655833,0.343279,7421
0.648333,0.253733,7363
0.639167,0.176617,7665
0.631667,0.166667,7702
0.5925,0.144904,6978
0.568333,0.174746,5099
0.688333,0.148017,6825
0.7825,0.113812,6211
0.805833,0.118787,5905
0.7775,0.182842,5823
0.731667,0.179721,7458
0.743333,0.145525,6891
0.715833,0.300383,6779
0.630833,0.347642,7442
0.6975,0.271775,7335
0.749167,0.17165,6879
0.834167,0.165417,5463
0.765,0.161071,5687
0.815833,0.168529,5531
0.781667,0.195267,6227
0.780833,0.126237,6660
0.789167,0.13495,7403
0.8275,0.194029,6241
0.828333,0.146142,6207
0.861667,0.163554,4840
0.8225,0.125629,4672
0.710833,0.180975,6569
0.720833,0.151737,6290
0.716667,0.151733,7264
0.715833,0.146775,7446
0.731667,0.08085,7499
0.703333,0.143679,6969
0.745833,0.166667,6031
0.763333,0.164187,6830
0.818333,0.114429,6786
0.793333,0.137442,5713
0.77,0.165429,6591
0.665833,0.208967,5870
0.595833,0.2133,4459
0.6675,0.0939208,7410
0.741667,0.138683,6966
0.750833,0.211454,7592
0.724167,0.1648,8173
0.776667,0.284813,6861
0.781667,0.152992,6904
0.755833,0.15735,6685
0.721667,0.170396,6597
0.730833,0.153617,7105
0.713333,0.165425,7216
0.7175,0.141179,7580
0.7525,0.129354,7261
0.765833,0.215792,7175
0.793333,0.257458,6824
0.769167,0.290421,5464
0.7525,0.129354,7013
0.735833,0.116908,7273
0.75,0.1107,7534
0.755833,0.1561,7286
0.715833,0.238813,5786
0.6925,0.206479,6299
0.700833,0.122512,6544
0.720833,0.136212,6883
0.726667,0.169158,6784
0.706667,0.169771,7347
0.719167,0.141796,7605
0.723333,0.231354,7148
0.678333,0.177867,7865
0.635833,0.08645,4549
0.635833,0.129979,6530
0.649167,0.0727708,7006
0.6675,0.0702833,7375
0.695833,0.0845958,7765
0.7025,0.0721458,7582
0.661667,0.244408,6053
0.653333,0.228858,5255
0.703333,0.128733,6917
0.728333,0.190925,7040
0.685,0.112562,7697
0.706667,0.0771167,7713
0.764167,0.168533,7350
0.753333,0.113187,6140
0.696667,0.0640708,5810
0.7075,0.151121,6034
0.725833,0.236321,6864
0.736667,0.187808,7112
0.696667,0.142421,6203
0.703333,0.171646,7504
0.659167,0.281104,5976
0.61,0.224496,8227
0.583333,0.258713,7525
0.5775,0.0920542,7767
0.599167,0.131846,7870
0.6125,0.0827208,7804
0.633333,0.103863,8009
0.608333,0.247521,8714
0.58,0.0901833,7333
0.580833,0.151742,6869
0.623333,0.357587,4073
0.5525,0.215175,7591
0.546667,0.118167,7720
0.599167,0.154229,8167
0.65,0.283583,8395
0.529167,0.223258,7907
0.514167,0.142404,7436
0.55,0.236321,7538
0.635,0.2444,7733
0.65,0.134342,7393
0.619167,0.164179,7415
0.5425,0.227604,8555
0.526667,0.134958,6889
0.520833,0.0908042,6778
0.590833,0.104475,4639
0.6575,0.0665458,7572
0.6575,0.117546,7328
0.615,0.10635,8156
0.554167,0.268025,7965
0.415833,0.141162,3510
0.383333,0.189679,5478
0.446667,0.1903,6392
0.514167,0.187821,7691
0.435,0.181596,7570
0.4375,0.235092,7282
0.393333,0.146142,7109
0.521667,0.278612,6639
0.561667,0.296037,5875
0.468333,0.182221,7534
0.455833,0.101371,7461
0.5225,0.236937,7509
0.563333,0.134954,5424
0.484167,0.117537,8090
0.464167,0.166054,6824
0.4875,0.0814833,7058
0.544167,0.0945458,7466
0.5875,0.0727792,7693
0.55,0.124375,7359
0.545833,0.132467,7444
0.53,0.235692,7852
0.4775,0.398008,4459
0.44,0.3582,22
0.318182,0.213009,1096
0.3575,0.166667,5566
0.365833,0.157346,5986
0.355,0.266175,5847
0.343333,0.270529,5138
0.325833,0.179108,5107
0.319167,0.236325,5259
0.280833,0.173513,5686
0.295833,0.304108,5035
0.352174,0.347835,5315
0.361667,0.214558,5992
0.389167,0.0578458,6536
0.420833,0.1275,6852
0.485,0.173517,6269
0.343333,0.342046,4094
0.289167,0.199625,5495
0.321667,0.152987,5445
0.345,0.171025,5698
0.325,0.179729,5629
0.3425,0.227612,4669
0.380833,0.235067,5499
0.374167,0.082725,5634
0.353333,0.103246,5146
0.34,0.0528708,2425
0.368333,0.148021,3910
0.278333,0.376871,2277
0.245833,0.1505,2424
0.313333,0.04665,5087
0.291667,0.237562,3959
0.296667,0.210821,5260
0.28087,0.115522,5323
0.298333,0.0584708,5668
0.298333,0.0597042,5191
0.3475,0.124379,4649
0.4525,0.0827208,6234
0.475833,0.174129,6606
0.438333,0.324021,5729
0.255833,0.174754,5375
0.320833,0.1306,5008
0.381667,0.101379,5582
0.384167,0.157975,3228
0.435833,0.190308,5170
0.353333,0.296037,5501
0.2975,0.162937,5319
0.295833,0.174129,5532
0.281667,0.131229,5611
0.324167,0.10635,5047
0.3625,0.100742,3786
0.393333,0.0982583,4585
0.410833,0.221404,5557
0.3325,0.184092,5267
0.33,0.132463,4128
0.326667,0.374383,3623
0.265833,0.407346,1749
0.245833,0.133083,1787
0.231304,0.0772304,920
0.291304,0.168726,1013
0.243333,0.316546,441
0.254167,0.350133,2114
0.253333,0.155471,3095
0.253333,0.124383,1341
0.255833,0.350754,1796
0.215833,0.154846,2729
=======
0.344167,985
0.363478,801
0.196364,1349
0.2,1562
0.226957,1600
0.204348,1606
0.196522,1510
0.165,959
0.138333,822
0.150833,1321
0.169091,1263
0.172727,1162
0.165,1406
0.16087,1421
0.233333,1248
0.231667,1204
0.175833,1000
0.216667,683
0.292174,1650
0.261667,1927
0.1775,1543
0.0591304,981
0.0965217,986
0.0973913,1416
0.223478,1985
0.2175,506
0.195,431
0.203478,1167
0.196522,1098
0.216522,1096
0.180833,1501
0.192174,1360
0.26,1526
0.186957,1550
0.211304,1708
0.233333,1005
0.285833,1623
0.271667,1712
0.220833,1530
0.134783,1605
0.144348,1538
0.189091,1746
0.2225,1472
0.316522,1589
0.415,1913
0.266087,1815
0.318261,2115
0.435833,2475
0.521667,2927
0.399167,1635
0.285217,1812
0.303333,1107
0.182222,1450
0.221739,1917
0.295652,1807
0.364348,1461
0.2825,1969
0.343478,2402
0.407273,1446
0.266667,1851
0.335,2134
0.198333,1685
0.261667,1944
0.384167,2077
0.376522,605
0.261739,1872
0.2925,2133
0.295833,1891
0.389091,623
0.316522,1977
0.329167,2132
0.384348,2417
0.325217,2046
0.317391,2056
0.365217,2192
0.415,2744
0.54,3239
0.4725,3117
0.3325,2471
0.430435,2077
0.441667,2703
0.346957,2121
0.285,1865
0.264167,2210
0.265833,2496
0.253043,1693
0.264348,2028
0.3025,2425
0.3,1536
0.268333,1685
0.3,2227
0.315,2252
0.378333,3249
0.573333,3115
0.414167,1795
0.390833,2808
0.4375,3141
0.335833,1471
0.3425,2455
0.426667,2895
0.595652,3348
0.5025,2034
0.4125,2162
0.4675,3267
0.446667,3126
0.430833,795
0.456667,3744
0.5125,3429
0.505833,3204
0.595,3944
0.459167,4189
0.336667,1683
0.46,4036
0.581667,4191
0.606667,4073
0.631667,4400
0.62,3872
0.6175,4058
0.51,4595
0.4725,5312
0.451667,3351
0.549167,4401
0.616667,4451
0.414167,2633
0.459167,4433
0.479167,4608
0.52,4714
0.528333,4333
0.5325,4362
0.5325,4803
0.5425,4182
0.535,4864
0.5125,4105
0.520833,3409
0.5625,4553
0.5775,3958
0.561667,4123
0.55,3855
0.530833,4575
0.536667,4917
0.6025,5805
0.604167,4660
0.631667,4274
0.66,4492
0.660833,4978
0.708333,4677
0.681667,4679
0.655833,4758
0.6675,4788
0.733333,4098
0.775,3982
0.764167,3974
0.715,4968
0.62,5312
0.635,5342
0.648333,4906
0.678333,4548
0.7075,4833
0.775833,4401
0.808333,3915
0.755,4586
0.725,4966
0.6925,4460
0.635,5020
0.604167,4891
0.626667,5180
0.628333,3767
0.649167,4844
0.696667,5119
0.699167,4744
0.635,4010
0.680833,4835
0.733333,4507
0.728333,4790
0.724167,4991
0.695,5202
0.68,5305
0.6825,4708
0.744167,4648
0.728333,5225
0.696667,5515
0.7225,5362
0.738333,5119
0.716667,4649
0.726667,6043
0.746667,4665
0.72,4629
0.75,4592
0.709167,4040
0.733333,5336
0.7475,4881
0.7625,4086
0.794167,4258
0.746667,4342
0.680833,5084
0.663333,5538
0.686667,5923
0.719167,5302
0.746667,4458
0.776667,4541
0.768333,4332
0.815,3784
0.848333,3387
0.849167,3285
0.83,3606
0.743333,3840
0.771667,4590
0.775,4656
0.779167,4390
0.838333,3846
0.804167,4475
0.805833,4302
0.771667,4266
0.783333,4845
0.731667,3574
0.71,4576
0.710833,4866
0.716667,4294
0.7425,3785
0.765,4326
0.775,4602
0.766667,4780
0.7175,4792
0.708333,4905
0.685833,4150
0.676667,3820
0.665833,4338
0.700833,4725
0.723333,4694
0.711667,3805
0.685,4153
0.6975,5191
0.710833,3873
0.691667,4758
0.640833,5895
0.673333,5130
0.684167,3542
0.7,4661
0.68,1115
0.707059,4334
0.636667,4634
0.639167,5204
0.656667,5058
0.655,5115
0.643333,4727
0.669167,4484
0.709167,4940
0.673333,3351
0.54,2710
0.599167,1996
0.633913,1842
0.65,3544
0.66,5345
0.653333,5046
0.644348,4713
0.650833,4763
0.673333,4785
0.5775,3659
0.469167,4760
0.491667,4511
0.5075,4274
0.549167,4539
0.561667,3641
0.595,4352
0.628333,4795
0.609167,2395
0.606667,5423
0.634167,5010
0.649167,4630
0.636667,4120
0.635,3907
0.616667,4839
0.564167,5202
0.41,2429
0.356667,2918
0.384167,3570
0.484167,4456
0.538333,4826
0.494167,4765
0.510833,4985
0.521667,5409
0.540833,5511
0.570833,5117
0.566667,4563
0.543333,2416
0.589167,2913
0.550833,3644
0.506667,5217
0.511667,5041
0.534167,4570
0.5325,4748
0.541739,2424
0.475833,4195
0.4275,4304
0.4225,4308
0.421667,4381
0.463333,4187
0.471667,4687
0.484167,3894
0.47,2659
0.330833,3747
0.254167,627
0.319167,3331
0.34,3669
0.400833,4068
0.3775,4186
0.408333,3974
0.403333,4046
0.326667,3926
0.348333,3649
0.395,4035
0.408333,4205
0.4,4109
0.38,2933
0.324167,3368
0.356667,4067
0.440833,3717
0.53,4486
0.53,4195
0.456667,1817
0.341667,3053
0.274167,3392
0.329167,3663
0.463333,3520
0.4475,2765
0.416667,1607
0.440833,2566
0.373333,1495
0.375,2792
0.375833,3068
0.459167,3071
0.503478,3867
0.458333,2914
0.325,3613
0.3125,3727
0.314167,3940
0.299167,3614
0.330833,3485
0.385833,3811
0.4625,2594
0.41,705
0.265833,3322
0.290833,3620
0.275,3190
0.220833,2743
0.238333,3310
0.2825,3523
0.3175,3740
0.4225,3709
0.375,3577
0.258333,2739
0.238333,2431
0.276667,3403
0.385833,3750
0.428333,2660
0.423333,3068
0.373333,2209
0.3025,1011
0.274783,754
0.321739,1317
0.325,1162
0.29913,2302
0.248333,2423
0.311667,2999
0.41,2485
0.37,2294
0.273043,1951
0.15,2236
0.1075,2368
0.265833,3272
0.334167,4098
0.393333,4521
0.3375,3425
0.224167,2376
0.308696,3598
0.274167,2177
0.3825,4097
0.274167,3214
0.18,2493
0.166667,2311
0.19,2298
0.373043,2935
0.303333,3376
0.19,3292
0.2175,3163
0.173333,1301
0.1625,1977
0.218333,2432
0.3425,4339
0.294167,4270
0.341667,4075
0.425,3456
0.315833,4023
0.2825,3243
0.269167,3624
0.39,4509
0.469167,4579
0.399167,3761
0.313333,4151
0.264167,2832
0.265833,2947
0.282609,3784
0.354167,4375
0.256667,2802
0.265,3830
0.280833,3831
0.224167,2169
0.1275,1529
0.2225,3422
0.319167,3922
0.348333,4169
0.316667,3005
0.343333,4154
0.346667,4318
0.28,2689
0.28,3129
0.287826,3777
0.395833,4773
0.454167,5062
0.4075,3487
0.290833,2732
0.279167,3389
0.366667,4322
0.359167,4363
0.344348,1834
0.485833,4990
0.353333,3194
0.414167,4066
0.325833,3423
0.243333,3333
0.258333,3956
0.404167,4916
0.5275,5382
0.410833,4569
0.2875,4118
0.361739,4911
0.466667,5298
0.565,5847
0.5725,6312
0.5575,6192
0.435833,4378
0.514167,7836
0.4725,5892
0.545,6153
0.560833,6093
0.531667,6230
0.554167,6871
0.601667,8362
0.5025,3372
0.4375,4996
0.445833,5558
0.323333,5102
0.484167,5698
0.494167,6133
0.37,5459
0.424167,6235
0.425833,6041
0.433913,5936
0.466667,6772
0.541667,6436
0.435,6457
0.403333,6460
0.4375,6857
0.5,5169
0.489167,5585
0.446667,5918
0.348696,4862
0.3975,5409
0.4425,6398
0.495,7460
0.606667,7132
0.664167,6370
0.608333,6691
0.463333,4367
0.498333,6565
0.526667,7290
0.57,6624
0.396667,1027
0.321667,3214
0.413333,5633
0.476667,6196
0.498333,5026
0.4575,6233
0.376667,4220
0.458333,6304
0.464167,5572
0.613333,5740
0.564167,6169
0.56,6421
0.6275,6296
0.621667,6883
0.5625,6359
0.5375,6273
0.581667,5728
0.575,4717
0.505833,6572
0.533333,7030
0.564167,7429
0.6125,6118
0.573333,2843
0.611667,5115
0.636667,7424
0.593333,7384
0.564167,7639
0.6,8294
0.620833,7129
0.598333,4359
0.615,6073
0.621667,5260
0.655,6770
0.68,6734
0.6925,6536
0.69,6591
0.7125,6043
0.7225,5743
0.656667,6855
0.68,7338
0.654167,4127
0.583333,8120
0.6025,7641
0.5975,6998
0.540833,7001
0.554167,7055
0.6025,7494
0.649167,7736
0.710833,7498
0.726667,6598
0.720833,6664
0.653333,4972
0.655833,7421
0.648333,7363
0.639167,7665
0.631667,7702
0.5925,6978
0.568333,5099
0.688333,6825
0.7825,6211
0.805833,5905
0.7775,5823
0.731667,7458
0.743333,6891
0.715833,6779
0.630833,7442
0.6975,7335
0.749167,6879
0.834167,5463
0.765,5687
0.815833,5531
0.781667,6227
0.780833,6660
0.789167,7403
0.8275,6241
0.828333,6207
0.861667,4840
0.8225,4672
0.710833,6569
0.720833,6290
0.716667,7264
0.715833,7446
0.731667,7499
0.703333,6969
0.745833,6031
0.763333,6830
0.818333,6786
0.793333,5713
0.77,6591
0.665833,5870
0.595833,4459
0.6675,7410
0.741667,6966
0.750833,7592
0.724167,8173
0.776667,6861
0.781667,6904
0.755833,6685
0.721667,6597
0.730833,7105
0.713333,7216
0.7175,7580
0.7525,7261
